artist_name	artist_image	spotify_url
Little Stranger	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6nheJ1XoAkaKOLIgHzMbTq
Little Tybee	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4wzILxEdnni4pGRUyJIVAp
Liturgy	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5PIuMlRY9PSLUSFzs6lQu1
Liv Sin	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/7aetQGX0sd3swXqUIWurrE
Live	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4XC8aM9budSQnDfhUktPTY
Living Colour	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6Uhp7WA6sjm5ZL6Xz561de
Living Things	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4wYcJFEiWi1HBbPxsQp1hc
Liz Phair	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2LXeJdQVcFkhkWydphLI74
Liza Strike	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/11yUCBcMWzMxKl5aAnAfgx
Lizzard	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5nXoC43bdzsxQpw4UWZTwM
Lizzo	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS
Lleo	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/0wv5i0ds2z040yx7oL6UZy
Loathe	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4G9wSdX0klmoHfjm9i6DLd
Local H	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/415JrPfN7ukaTu8JV8BLE8
Local Natives	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/75dQReiBOHN37fQgWQrIAJ
Loch Vostok	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/016GvkOAZuk3P4nMiJ2sX8
Loma Prieta	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4ULLVhwYkyOqpVxe0Asbtt
London Hvdson		https://open.spotify.com/artist/3z38Xapo3JnazuCIFCm9Pi
London Philharmonic Orchestra	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3PfJE6ebCbCHeuqO4BfNeA
London Symphony Orchestra - Michael Tilson Thomas		https://open.spotify.com/artist/2v1lHgfpG4joXW7kDdDI78
London Workshop Cast 2018		https://open.spotify.com/artist/658cz1jS2Ebr8VPSkeqrWP
Lonely Robot	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6QsBFBEWHLod7IqInyBOjJ
Long Beach Dub Allstars	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3zAxGWQqKmDnAsCY57ihKR
Long Distance Calling	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3SiCxhceGZgzusCLHd4Zz6
Looptroop Rockers	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/53bap4fIHfhPGNrU4STPpe
Lord Buffalo	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/65TCtW84gakdWIaipYxkBr
Lord Dying	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4t2eZIRH71WTOXpENMOM2Z
Lord Huron	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6ltzsmQQbmdoHHbLZ4ZN25
Lorde	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm
Lords of Black	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5PgEqen6HcezHZRU1PJO0Z
Loreen	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/49aaHxvAJ0tCh0F15OnwIl
Lorem Ipsum	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3ipBUwcQ1oat2gZRocKw3E
Lorenzo & Co		https://open.spotify.com/artist/1WzO7UUZqltZL2xpXuapr6
Lorna Shore	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6vXYoy8ouRVib302zxaxFF
Lorraine Feather	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/1D9cv9mzB1SzTp4Vw2NGah
Los Bitchos	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/07b9qW7pabKGO29JPWXn9m
Los Disidentes Del Sucio Motel	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/32qgUSRbsozZN7OyFtYjtB
Los Jaivas	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/750f5Yoi20mYBe2EoVqWiT
Los Lobos	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6OWapcJm9xd55ci9CYbAuT
Loss	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6amhIkFAweDp9aQ8FKQ606
Lost Horse Mine		https://open.spotify.com/artist/6IAXzJ1w04k1y0IoDujIBV
Lost Symphony	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5zsfdbN4JN3stlJ9sEFmec
Lost in Kiev	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4VBq7oPj5Yi4Yfx4hopGY3
Lotus Thief	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2SgUzbkJjDJvPSCDqXRpim
Lou Kelly	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/62FsQI7BppmS3Ews1ol7jq
Lou Reed	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/42TFhl7WlMRXiNqzSrnzPL
Lou Reed		https://open.spotify.com/artist/42TFhl7WlMRXiNqzSrnzPL
Louie Zong	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/7jOY91ZU7kn86slH3fBbaD
Louis XIV	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/60NKN6tZYKbkjX1qpFQIqF
Louise Mosrie	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5YMMHnCTHO0e8xqrTBxwjk
Love Lost but Not Forgotten	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5s3WcFHQLIqSTRBluANcoJ
Love Sex Machine	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/34yjZ5955ZgzrSjggvXLFN
Lovesick	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6hw8TaF4rsDgimKMCpOcR4
Low	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4QC0ZIhtfKdj6Y8YdXoy8x
Low Flying Hawks	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/42NwKv1Pd2u0wtYSjhmouA
Lowercase Noises	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/7trvyUUXmPhi1StCNYHj4e
Lucas Delphy	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5bgAHbDkNceLzoE0bFMeVr
Lucas de la Rosa	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/7DN8vc0unkI8oUWGrsKbTP
Luchs	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5YNgVaI5vgMjBLel7QShBe
Lucia Cifarelli	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/46D8MX2aFlHq9P9z1PXjpp
Lucid Fly	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/71EEVDeQ5wVtGxeFsmrarV
Lucid Planet	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5TdXaKb1xnSzfFc0a0SlcW
Lucifer	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/1CbA4z6JauNQnHzOErDQL6
Lucio Battisti	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2caOYPej26UoQOyFnzXW3G
Lucky Boys Confusion	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2HMtMLKEIOoamQysJlFP7i
Lucy & La Mer	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6cqbsx5g8dpJa833MJC6rN
Lucy Dacus	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/07D1Bjaof0NFlU32KXiqUP
Lucy In Blue	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/71cHmCGKD2PPFZuaEDhxWV
Ludicra	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi
Ludovico Einaudi	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2uFUBdaVGtyMqckSeCl0Qj
Ludwig van Beethoven	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2wOqMjp9TyABvtHdOSOTUS
Ludwig van Beethoven, Fritz Kreisler		https://open.spotify.com/artist/0HdNDZaNm7xLt18v9aWDfe
Luigi Boccherini	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2l4vGfFV7e46yO8lxfxR76
Luigi Denza	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/604SIyQJ7kt1BUikmaNQAN
Luigini		https://open.spotify.com/artist/52D7Xt1Ix7RxGneQMhsqp4
Luminous Vault	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/32akj8c9K7TqGA3PcPOArs
Luna Rabbit		https://open.spotify.com/artist/4sIhm0iUeodKlUa0tCiMlH
Lunachicks	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3p3KAZ6zqhFkkH5ZdTuS5X
Lunar Satan		https://open.spotify.com/artist/5iYauwLHzwTkg7NvSBop7f
Lunar Shadow	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/26rJGHnnZ2HwryU4juvDvv
Lunatic Soul	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5kL0FLCWlo2xLmyRI68bW4
Lupe Fiasco	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/01QTIT5P1pFP3QnnFSdsJf
Lurk	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4xWa4k84QliHnu6XzdJeSN
Lustmord	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3FpCFpdoJOrGuR3G7UBgC7
Lustra	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3IJ770I1QPmwVp7yug0eJ4
Lustre	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/17Do37U0HEbxu1tOrKH8dL
Lux Incerta	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/1nuZ9Ls9x1RalixnA7z9ee
Lux Terminus	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6H9oDpJUDuw3nkogwhd21s
Lvmen	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6wtLDIGKKFNj1SgEJgkfVu
Lybica	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3QflIj4OwT00HA2P37sIPB
Léo Delibes	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/1M9AXZkNPdOd1IPEsQsXnT
Lör	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm
M1	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5ZD4VhNTUEnEBTlWQPeyzq
M7amad		https://open.spotify.com/artist/2qlAceDoD1gfvRyVa7p5bK
M7amad A7mad		
M7amad Bu R7emeh		https://open.spotify.com/artist/0tudBfsy19DIwKebyQV8rj
M7amad El Mazroo3y		https://open.spotify.com/artist/154fa6GCqPcTDUCF6BBdHS
M7amad El Mnhaly		https://open.spotify.com/artist/0tudBfsy19DIwKebyQV8rj
MASS OF THE FERMENTING DREGS	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/14d5KCX9nprUcxnKIShrr1
MASTER BOOT RECORD	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/77s5NAGQbxu8oLstaqSwHE
MBB	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3Yk2lTHJVFzRCwNdUCqCQ8
MBLAQ	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/14f1WN9TUDVBK4sHUStmLG
MCC [Magna Carta Cartel]	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/70Dq7XQ95jLPUfMoVbcnuS
MDC	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3Sz7ZnJQBIHsXLUSo0OQtM
METZ	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp
MGMT	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE
MIAVA	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/0eezS9KmhdjGN436RdTIXu
MIYAVI	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/7sBtBCNVRujQhaHDODkfTN
MK	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/1yqxFtPHKcGcv6SXZNdyT9
MOON MACHINE	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/14DY8W5wCTsBVaHMLolmvT
MUNA	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/7yLGN6pQ3Fll8eWpjJwwQl
Mac DeMarco	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3Sz7ZnJQBIHsXLUSo0OQtM
Mac Miller	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U
Machine Gun Kelly	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX
Machine Head	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/0lVlNsuGaOr9vMHCZIAKMt
Mack Sigis Porter	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2IxnN2qE8mtauQFrBBOAz4
Mad Season	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/0T7JQxpy1Li93vLNirbv0Z
Mad at Gravity	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4ZhQEQJCx7wC77PGmUFHRq
Mad at Gravity		https://open.spotify.com/artist/4ZhQEQJCx7wC77PGmUFHRq
Madder Mortem	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3UifQ31wx5RQTJXgmqzhYF
Made Out of Babies	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/7xWiDoGWQbKwj2VyG14xK2
Madina Lake	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/43QrUqvhiL71U9A9gJtAfA
Madison McFerrin	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/02zPEtdzUWnPToEVLRiQ7e
Madonna	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6tbjWDEIzxoDsBA1FuhfPW
Maestrick	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5zsg4P6lTHHjQwTCzn74sX
Maeth	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2C7hzkAToDui5dijUfaQFJ
Magdalena Bay	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/1oPRcJUkloHaRLYx0olBLJ
Maggie Lindemann	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/0uGk2czvcpWQA383Im6ajf
Magma	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3QrbP1sJlWHzt3TqCkwawQ
Magnolia Park	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/7B76SsfzG0wWk1WEvGzCmY
Mahavishnu Orchestra	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3Ao7NH7lRyQAeKQg2mlTcO
Maher Al Mueaqly	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2eGV7LUft6YPIdTmh9pXhw
Maidens of Mercury		https://open.spotify.com/artist/4ioGSxTXMDw6UZM5QXmEpX
Maisha	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6Qfu9DUaEqAAThHqgvcST9
Majid almohandis	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2YquYFTCdzTnrcxZzzrNbj
Major Parkinson	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5baLALm4KxY0I4z4OjumiZ
Makari	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4YW1GDcW9hobRPMDi8v6XH
Make Me Famous	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/3B2zav2zeToujHfMTa7ZB0
Make Them Suffer	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/0FZcPgWI3BsFQl4rOAGSHT
Makram Aboul Hosn	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/687cij80cUDv1u0l8C7PB6
Mal Blum	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4tT8fWyOy0hVI7jo9fJmXX
Maladie	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6DJQ5CCnukiN7ONd2IJ0j7
Malady	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6RIJbEJAkZ21AAbqrdztvh
Mallrat	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4OSArit7O2Jaj4mgf3YN7A
Malokarpatan	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/0ubZb5LkGMpWUps33ulYrl
Mamaleek	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/1QSovtv7KHNnElY3fV2rJU
Mammoth WVH	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/6WKdhhc03LqnixYI2ZzWzO
Mammoth Weed Wizard Bastard	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/144tOsApwFr8IORHSxLqLq
Man Overboard	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/7oT6vt8H3q7kA24sicjFzO
Man is not a Bird	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4w6LG6OA4SclkXqtujITEw
Man9oor Zayed		https://open.spotify.com/artist/5WOMmcZbTcueX5bIFpSn7G
Man9oor Zayed/Majed El Mhandes		https://open.spotify.com/artist/2YquYFTCdzTnrcxZzzrNbj
Manchester Orchestra	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/5wFXmYsg3KFJ8BDsQudJ4f
Mandelbrot Set	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4s1BRYGS5OFlXPpsHVRata
Mane3 s3eed		https://open.spotify.com/artist/1ZpCdBZ3rL0mXxMhzhOBvi
Manes	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr
Manfred Mann's Earth Band	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/2utNxkLhreF1oIfO8kQT3q
Manilla Road	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/1qt7m48wpniTuMJ2YsVBI5
Mannequin Pussy	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/33yje3hgpNfdXpqdJQcrt9
Mansion	https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png	https://open.spotify.com/artist/4qOzMSukiZoiSjPQw8Zs7s
Mansor Zayed 2008		https://open.spotify.com/artist/5WOMmcZbTcueX5bIFpSn7G
